,collectionCode,thingType,tenant,index,entity_key_name,hash
464,/PERN/ATTRIBUTE,ATTRIBUTE,PERN,969,6e51ebe722060bcba2148f2ed1e435a5,hash
465,/MOJIXD/PRINTER,PRINTER,MOJIXD,793,6e766b0d6b7297c190270945bf127b17,hash
466,/PE/SALES,SALES,PE,907,6e9dccb917d3582bf0e26da51a0b4fc1,hash
467,/BEWI/SETTINGEXTENDED,SETTINGEXTENDED,BEWI,36,6ea64fe490c39dffbde2bdd18248b3fe,hash
468,/CENT/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,CENT,144,6f17e7bf57a1d49d8c7b10bdd9e251f8,hash
469,/FALAPE/BIZSTEP,BIZSTEP,FALAPE,461,6f50305651f67d307b8c1fbc77d5628e,hash
470,/CELINE/STARFLEXTAGIT,STARFLEXTAGIT,CELINE,99,6f6ff567880d058621abb7801094cc9d,hash
471,/MOJIX/DISCREPANCY,DISCREPANCY,MOJIX,605,7054d5ca0b28b10a08aa076e7ec68a9f,hash
472,/PERN/INVENTORYCONFIGURATIONTHING,INVENTORYCONFIGURATIONTHING,PERN,1002,70566c9d1c73663ac4910eb30a4b964e,hash
473,/FALACO/PRODUCT,PRODUCT,FALACO,389,70dd1080b2037848955c58504fc1067b,hash
474,/MOJIX/DD_SORTBY,DD_SORTBY,MOJIX,602,70f041888bf57384cf168a1d516d7c7e,hash
475,/MOJIXD/RAWEPCISEVENT,RAWEPCISEVENT,MOJIXD,811,71a02738828fa52dea3e69045de537e6,hash
476,/CHIP/DD_SORTORDER,DD_SORTORDER,CHIP,188,71a93302f66bede0ceaf8f218f1b150c,hash
477,/CELINE/TRANSFERS,TRANSFERS,CELINE,86,71fc8ec51e34b7ebccb6271b8c1e0f34,hash
478,/CENT/DISCREPANCYLEVEL1,DISCREPANCYLEVEL1,CENT,120,7200b6bd5f3218c6dc74898b1d282237,hash
479,/FALAPE/DD_SORTBY,DD_SORTBY,FALAPE,447,7240b3692197f2532b684ce5ac32e77d,hash
480,/MOJIX/ITEMSTATUSESLIFECYCLE,ITEMSTATUSESLIFECYCLE,MOJIX,618,7247a9359f82c167450d4c9ececbb533,hash
481,/FALACO/TAGIT_ZPL,TAGIT_ZPL,FALACO,425,724e988481a05999348fb384a2c5fe25,hash
482,/FALACO/STARFLEXTAGIT,STARFLEXTAGIT,FALACO,430,7268961fa46ee94bfa17a394e05b02e9,hash
483,/CENT/CYCLECOUNTCONFIGURATION,CYCLECOUNTCONFIGURATION,CENT,126,72c3c612dc1d664857b3e3626cc2709c,hash
484,/FALAPE/PRODUCTMEDIATOR,PRODUCTMEDIATOR,FALAPE,475,72c5f8024663cb2cd79edb378c214499,hash
485,/BEWI/EPCISEVENT,EPCISEVENT,BEWI,38,72cca7943f4344b6bb656824364c5b68,hash
486,/FALA/ITEMFINALSTATUS,ITEMFINALSTATUS,FALA,317,72e589aafbdc8c74e726a106f790cd5c,hash
487,/FALACO/RAWEPCISEVENT,RAWEPCISEVENT,FALACO,431,733dc272e4c7950cea9f4fdba059dbb1,hash
488,/MOJIXB/PART,PART,MOJIXB,710,734fed9fcb86bc9960c864cefc86e9fa,hash
489,/CELINE/SOHSTREAM,SOHSTREAM,CELINE,72,7381667b9a1263bd088eae2061cfe9c1,hash
490,/IKEA/FIXTURE,FIXTURE,IKEA,574,73aed731ccccb2860a1dda55bc1d845b,hash
491,/PERN/UNASSOCIATEDCONFIGURATION,UNASSOCIATEDCONFIGURATION,PERN,961,74a2c4562ebf074e864cc3ad5542ce55,hash
492,/FALABELLAPE/LOCATION,LOCATION,FALABELLAPE,360,74be665b4323ee7edfb2bd48e86dbe59,hash
493,/FALACO/PRODUCTMEDIATOR,PRODUCTMEDIATOR,FALACO,423,7500e299d94ac391bf51031fba897a1a,hash
494,/FISIA/RAWEPCISEVENT,RAWEPCISEVENT,FISIA,535,750a2d53ba238625016aa6fb371ac374,hash
495,/FALABELLAPE/ASSET,ASSET,FALABELLAPE,376,7529ae4f0f0dc47105c0faff1549be9a,hash
496,/MOJIXQA/STARFLEXTAGIT,STARFLEXTAGIT,MOJIXQA,862,75545d2ea68bea76e2101239c00c6a77,hash
497,/MOJIXD/LIGHTBUZZERCONFIG,LIGHTBUZZERCONFIG,MOJIXD,787,75a60e11e35a6d4f060320061c3fba2c,hash
498,/MOJIXC/RULE,RULE,MOJIXC,747,75a8fff73a78e864d87235cb4730bb5b,hash
499,/CELINE/ITEM,ITEM,CELINE,57,760b9ef152a0f0e9e9227fd7c3198aae,hash
500,/CHIP/REFERENCELIST,REFERENCELIST,CHIP,206,761923a1c4be5c395aa18a26e300a57f,hash
501,/CELINE/DEFECT,DEFECT,CELINE,104,761ee25013ccbbc64c59238720245d5d,hash
502,/MOJIXD/PRODUCT,PRODUCT,MOJIXD,769,7640694ff1df5cd2be8f142ccb6e67a2,hash
503,/FALA/RETAILCONFIGURATION,RETAILCONFIGURATION,FALA,297,7704e6174a345a8456374c1ab70dd43f,hash
504,/IKEA/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,IKEA,580,772c36cf59f849670fdecc9a43ba7f71,hash
505,/CELINE/FIXTURE,FIXTURE,CELINE,87,7748c777ffafbefaeca7ded85b8639f9,hash
506,/FALAPE/REFERENCELIST,REFERENCELIST,FALAPE,466,77b2ec4f45402487e0ed26d3d5be9a1d,hash
507,/SHOW/RAWEPCISEVENT,RAWEPCISEVENT,SHOW,1073,77e44742c0344b8c556c5db7d1bf51e6,hash
508,/FALABELLAPE/TRANSFERS,TRANSFERS,FALABELLAPE,365,78085c0898d6bbe782e19101fe930e23,hash
509,/CHIP/TRANSFERS,TRANSFERS,CHIP,209,780e13dbd51bd3d1b20d1c962a2f89c6,hash
510,/MOJIXD/PART,PART,MOJIXD,814,78265dcd36651c9419bbd3c9bad56ee1,hash
511,/MOJIXQA/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,MOJIXQA,856,78270147ae9852ae0860f240cb68b60b,hash
512,/PE/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,PE,926,78734eae8b1f66fb9d7c5f4936c59888,hash
513,/TOSCA/EPCISEVENT,EPCISEVENT,TOSCA,1120,78b16558f55642fbde1c9d5b42970e7f,hash
514,/FISIA/SOH,SOH,FISIA,495,78d3a9eec05546db2f2c9b9a6eec69da,hash
515,/BEWI/STOCK,STOCK,BEWI,32,79129da391584cba85abc98fbc4a6988,hash
516,/FALA/DEFECT,DEFECT,FALA,331,79313f9d6ee7563a3bd78556e3beb3fa,hash
517,/MOJIXD/ASSET,ASSET,MOJIXD,808,798ffc53777c257055dce72c6c3ae408,hash
518,/MOJIX/REFERENCELIST,REFERENCELIST,MOJIX,626,79a528214b121177a740b3def2c5bd0c,hash
519,/CENT/RETAILCONFIGURATION,RETAILCONFIGURATION,CENT,135,79d9aaeccfa916ca384a03f19e5ea25a,hash
520,/FISIA/TAGIT_PRINTER,TAGIT_PRINTER,FISIA,530,79fbc4c36c18f26b9f17bba11dbac968,hash
521,/CHIP/SALES,SALES,CHIP,207,7a3a464b6442a0d1bb1bb70514c45fe9,hash
522,/MOJIXD/RETAILPRODUCT2ITEMMAPPING,RETAILPRODUCT2ITEMMAPPING,MOJIXD,770,7ae8ac9095de4ae4437489f43325433c,hash
523,/FALA/RULE,RULE,FALA,315,7b7d498f21b3df9584861556d7bd0199,hash
524,/MOJIXQA/DISCREPANCYRULES,DISCREPANCYRULES,MOJIXQA,832,7ba31a9086fce68308566c720d13f717,hash
525,/PE/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,PE,871,7ba4d0c8816e5d723ecaceb2dd81a3f4,hash
526,/FALABELLAPE/DISCREPANCY,DISCREPANCY,FALABELLAPE,345,7bf5ff582a780a60d8e5d23056877a01,hash
527,/IKEA/RETAILPRODUCT2ITEMMAPPING,RETAILPRODUCT2ITEMMAPPING,IKEA,546,7c4dc21e000fb214daa150b6e1bcc47b,hash
528,/FALABELLAPE/CATEGORY,CATEGORY,FALABELLAPE,381,7c9be8763ef5f59c80b85a751f8710c8,hash
529,/CELINE/LIGHTBUZZERCONFIG,LIGHTBUZZERCONFIG,CELINE,76,7cae03a69f2f341e82175bca32bca062,hash
530,/PE/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,PE,922,7cda5677ad446285029a31dd0dbdc705,hash
531,/FISIA/DD_SORTBY,DD_SORTBY,FISIA,499,7d4421fd35be3c1c3a4e69dba3c1a567,hash
532,/CSU/DISPOSITION,DISPOSITION,CSU,231,7dc95e2d55fa6f475dff10a621f6c7c1,hash
533,/FALABELLAPE/FIXTURE,FIXTURE,FALABELLAPE,366,7dd7c44d0f327124fbbbd210208d33f6,hash
534,/FISIA/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,FISIA,536,7e4491841dc81e856c10c735e4d05828,hash
535,/FISIA/CONTENT,CONTENT,FISIA,515,7e52dca6956773317ced66edb5fe8a18,hash
536,/PE/REPLENISHMENTCONFIGURATION,REPLENISHMENTCONFIGURATION,PE,903,7e55087ddd803f7d6be56959bcd0d3e4,hash
537,/FALABELLAPE/DEPARTMENTZONEMAPPING,DEPARTMENTZONEMAPPING,FALABELLAPE,334,7e78589971ca1de7d4ea8319b53aca21,hash
538,/FISIA/TRANSFERS,TRANSFERS,FISIA,521,7ebe28597e8274c752909b74df3d40b8,hash
539,/MOJIXQA/RULE,RULE,MOJIXQA,851,7ef93b3c4ab949f7b0a664be8b4eac7d,hash
540,/MOJIXD/SOHSTREAM,SOHSTREAM,MOJIXD,783,7f34f1324e12592da7c45e019f3f833e,hash
541,/MOJIX/CHANGESTATUSCONFIGURATION,CHANGESTATUSCONFIGURATION,MOJIX,596,7f3576147fea27e20c78d21700f1949e,hash
542,/PERN/TAGCOMMISSIONAPPCONFIG,TAGCOMMISSIONAPPCONFIG,PERN,988,7f833bb162bff890918d8115e51c8031,hash
543,/CENT/DAILYSTATS,DAILYSTATS,CENT,140,7fcc9c4e599f3b465d4f1d8906cf61e3,hash
544,/IKEA/TAGCOMMISSIONAPPCONFIG,TAGCOMMISSIONAPPCONFIG,IKEA,583,7fd258dd0d1e7e87a4c8934480b0cf2c,hash
545,/FALA/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,FALA,306,8069afd919961edf9528661f9b33bff9,hash
546,/MOJIXQA/TAGIT_PRINTER,TAGIT_PRINTER,MOJIXQA,858,80ab165f1009e2b022e35dec57fe1c7f,hash
547,/CHIP/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,CHIP,224,80b593dadd3e158c6ad812f49f35ebd7,hash
548,/FALA/SOH,SOH,FALA,287,80f18364058671d92c4bae2f5bf78c84,hash
549,/FALABELLAPE/LIGHTBUZZERCONFIG,LIGHTBUZZERCONFIG,FALABELLAPE,355,815744ae3d0e18851a2453dc95e85f30,hash
550,/FALACO/DAILYSTATS,DAILYSTATS,FALACO,406,817c7f406c81a79bda496a0da6795f49,hash
551,/IKEA/ASSET,ASSET,IKEA,584,81cf11e59573b35982de06a805cd98db,hash
552,/MOJIXQA/PRODUCTMEDIATOR,PRODUCTMEDIATOR,MOJIXQA,855,81e150db89de70e2db014d2e6224f3ad,hash
553,/IKEA/RETAILCONFIGURATION,RETAILCONFIGURATION,IKEA,557,81fc246c35faed04b5f47507835d054a,hash
554,/MOJIXQA/DD_SORTBY,DD_SORTBY,MOJIXQA,827,821075d4c2e75ae3cd9917e7020ee910,hash
555,/IKEA/EPCSEQUENCETHING,EPCSEQUENCETHING,IKEA,549,828b4e4d176c33ca18fed1981275957c,hash
556,/SHOW/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,SHOW,1074,82f3ae5f87d3953d9b98ddb50ce0a283,hash
557,/MOJIXC/FIXTURE,FIXTURE,MOJIXC,746,83164ba886243e2640d1f9a667ddee66,hash
558,/SHOW/EPCISEVENT,EPCISEVENT,SHOW,1061,8441f50ed159067ce0ae0e131daf4c01,hash
559,/MOJIXQA/LIGHTBUZZERCONFIG,LIGHTBUZZERCONFIG,MOJIXQA,839,8449eb24831cf5f478257365da895af8,hash
560,/FALAPE/EPCSEQUENCETHING,EPCSEQUENCETHING,FALAPE,445,854efe02bf50d268d404ce04a7a00d1d,hash
561,/MOJIXC/PART,PART,MOJIXC,762,855f0d0d39cb7a8731900ba8a24c560a,hash
562,/FALA/STORE,STORE,FALA,298,8593be218f43ad168ff6aa91d5f30260,hash
563,/CSU/ITEMFINALSTATUS,ITEMFINALSTATUS,CSU,265,8621c90b4521822e6cf524ca114fbe48,hash
564,/FALABELLAPE/STARFLEXTAGIT,STARFLEXTAGIT,FALABELLAPE,378,864dd4da7c3b6109575b9fdad1ea9aa2,hash
565,/MOJIXB/DISCREPANCYRULES,DISCREPANCYRULES,MOJIXB,676,867a38519ac19dfae81193ca72d19ff4,hash
566,/PERN/RAWEPCISEVENT,RAWEPCISEVENT,PERN,1005,868edcbb4cd1e8f7d4e36f079f3c0db3,hash
567,/FISIA/ITEMFINALSTATUS,ITEMFINALSTATUS,FISIA,525,86917ad40e81eec2f57664600e4bc105,hash
568,/SHOW/ASSET,ASSET,SHOW,1067,8698f202bd70a77b0c2efdb50ae97961,hash
569,/MOJIXC/EPCSEQUENCETHING,EPCSEQUENCETHING,MOJIXC,721,86b6004dd9ac9017b58149a05799d0b0,hash
570,/PE/ITEMFINALSTATUS,ITEMFINALSTATUS,PE,893,875bf85a66ded13b8756bec6210fa450,hash
571,/IKEA/THINGTYPECRF,THINGTYPECRF,IKEA,560,8799d949f1b37f50ebcef79880491881,hash
572,/PERN/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,PERN,994,87dbf9b088160982c45c8ce62a611194,hash
573,/TOSCA/PRODUCTMEDIATOR,PRODUCTMEDIATOR,TOSCA,1121,8838a5f9256008a8e12a56c828fb65c4,hash
574,/PERN/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,PERN,985,884e77248fefb3470a3c675d07c619cb,hash
575,/CENT/APPSETTINGSCONFIGURATION,APPSETTINGSCONFIGURATION,CENT,168,88ad37a63a5a3a384abd94d77ab0ca6f,hash
576,/FALA/CONTENT,CONTENT,FALA,307,88bbf1271b2b3e8805ae044968bf33d7,hash
577,/CENT/ASSOCIATIONCONFIGURATION,ASSOCIATIONCONFIGURATION,CENT,123,88e3a4044a31a36cead63b0fea290349,hash
578,/FALAPE/DEPARTMENTZONEMAPPING,DEPARTMENTZONEMAPPING,FALAPE,438,88f24828526f2cf76e02b79c18e5ded0,hash
579,/BEWI/DISCREPANCYLEVEL1,DISCREPANCYLEVEL1,BEWI,15,88f4c51618c0fcdc2eb487661a65c760,hash
580,/SHOW/FIXTURE,FIXTURE,SHOW,1056,88f601ee2bda96ccec12aef1452d4b8e,hash
581,/FALABELLAPE/ITEM,ITEM,FALABELLAPE,336,89005b8a67dd28fb1dd13b6aad3b7f2b,hash
582,/SHOW/DEFECT,DEFECT,SHOW,1077,891e0a837a7bdd2519f0ff8c3280bbf4,hash
583,/PE/STOREATTRIBUTES,STOREATTRIBUTES,PE,915,892b0ea5f5a7a3d167318a0d99a43c21,hash
584,/CSU/PRODUCTMEDIATOR,PRODUCTMEDIATOR,CSU,267,894d5695dba986e66ff556eef4b73c6f,hash
585,/MOJIX/THINGTYPECRF,THINGTYPECRF,MOJIX,643,895849fe2d42de08afd71b590638b438,hash
586,/CHIP/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,CHIP,202,89961d5a0f01deed764f008729931b31,hash
587,/SHOW/ENCODETAGSCONFIGURATION,ENCODETAGSCONFIGURATION,SHOW,1031,89af2ebe4b835f4320b9bf202e3434df,hash
588,/CELINE/STOREATTRIBUTES,STOREATTRIBUTES,CELINE,61,89bc5e66ac9d9fbeb523b7e82c83ce19,hash
589,/MOJIXQA/LOCATION,LOCATION,MOJIXQA,844,89bd3ca663c5e64abd4f2fbbe80bd835,hash
590,/TOSCA/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,TOSCA,1130,89c6a3a015042e3ff35f4ae8a8ee1d03,hash
591,/FALA/STOREATTRIBUTES,STOREATTRIBUTES,FALA,288,89e74f02520a85a2e45713014b4fdbfb,hash
592,/FALABELLAPE/RULE,RULE,FALABELLAPE,367,89f8eeca01988e98a3422184339955c4,hash
593,/PERN/DISPOSITION,DISPOSITION,PERN,937,8a55d67840ff9c39c6f8c30e3428abca,hash
594,/MOJIXD/CATEGORY,CATEGORY,MOJIXD,813,8aaf889be60aad8b7cdbbec87a8ac6e7,hash
595,/MOJIXC/CONTENT,CONTENT,MOJIXC,739,8ac640a70ee6c923676a1c0baf5c0a37,hash
596,/BEWI/DD_SHELFSTATUS,DD_SHELFSTATUS,BEWI,10,8b14920ebf60adfe722f624e3b36d098,hash
597,/IKEA/TAGIT_ZPL,TAGIT_ZPL,IKEA,581,8b2eec84fd50b7db29fbea2b9b361211,hash
598,/BEWI/BIZSTEP,BIZSTEP,BEWI,25,8b8cb24e72b39d191c58c1e4271dd0ed,hash
599,/FALABELLAPE/ATTRIBUTE,ATTRIBUTE,FALABELLAPE,356,8ba22c38bad9462d4779c1ea1c0e0d60,hash
600,/PERN/RETAILCONFIGURATION,RETAILCONFIGURATION,PERN,962,8c2a40f97140855341acc46b93534c07,hash
601,/FALACO/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,FALACO,432,8c7f980520feb97990ded91e53d0b195,hash
602,/CSU/LOCATION,LOCATION,CSU,256,8c8aa0545d2d986c43873384e08b386a,hash
603,/MOJIXD/TRANSFERS,TRANSFERS,MOJIXD,797,8cb8c07c51a0f882eae8190f083a8ed3,hash
604,/CELINE/DISCREPANCY,DISCREPANCY,CELINE,66,8cf4d45bf001753a012cea0abc7c99bc,hash
605,/SHOW/SOH,SOH,SHOW,1018,8d184bf31c8c3adb4bfd385a207069cb,hash
606,/PERN/SOH,SOH,PERN,941,8dd37d793d284e388eb00539651a49f3,hash
607,/TOSCA/PRODUCT,PRODUCT,TOSCA,1087,8dd438f8c93c31e20592e1e4db7f9832,hash
608,/FALA/DISPOSITION,DISPOSITION,FALA,283,8df94b6c850a78b0148e0c6cc3141156,hash
609,/FALA/WEBVIEW_UPDATEINVENTORY,WEBVIEW_UPDATEINVENTORY,FALA,301,8e4dbf10e6443854b6642f781593d49e,hash
610,/BEWI/PRINTER,PRINTER,BEWI,29,8ea5f728c487a85c2d6e9ccf3fd00788,hash
611,/MOJIXD/BIZSTEP,BIZSTEP,MOJIXD,789,8ef17f099e0239ef42144097c16ca121,hash
612,/SHOW/DD_SORTORDER,DD_SORTORDER,SHOW,1023,8f04ef8ee9b51041d4e6b83696014603,hash
613,/MOJIX/SETTING,SETTING,MOJIX,632,8f2b310e46ea5f2254f90df3699ee9ce,hash
614,/PE/SOHSTREAM,SOHSTREAM,PE,911,8fabe0a68ef3a9431937125d08b0eef4,hash
615,/FALACO/DD_SORTORDER,DD_SORTORDER,FALACO,396,8fc20cfcb3e31e3d17f00bc6c133d0f6,hash
616,/MOJIXD/RETAILCONFIGURATION,RETAILCONFIGURATION,MOJIXD,781,8fd0dbab1b90749892a822158294ee2c,hash
617,/MOJIXB/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,MOJIXB,686,90682539048d148932c7e73450f080c0,hash
618,/FALACO/CATEGORY,CATEGORY,FALACO,433,907f091e25869ba30cc2929ef1d82201,hash
619,/CELINE/EPCSEQUENCETHING,EPCSEQUENCETHING,CELINE,62,9094f418cba89af223cac8724ef00f5b,hash
620,/MOJIXQA/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,MOJIXQA,842,90b58aecd8b12f45ab5cbb00e6005b76,hash
621,/IKEA/TRANSFERS,TRANSFERS,IKEA,573,90d0224497b986f0ca02ece5cfc65f7d,hash
622,/FALABELLAPE/ITEMSTATUSESLIFECYCLE,ITEMSTATUSESLIFECYCLE,FALABELLAPE,377,9103c2015fc98987528c0b8bfbd620b6,hash
623,/CELINE/TAGIT_ZPL,TAGIT_ZPL,CELINE,94,913f47f127a4afb6e30f155c9976d0a0,hash
624,/CSU/TAGCOMMISSIONAPPCONFIG,TAGCOMMISSIONAPPCONFIG,CSU,271,9142cd28fa1a9801e70a5f2cafca61e6,hash
625,/TOSCA/LOCATION,LOCATION,TOSCA,1110,9183c3f466b93e43f999b044bbb9133e,hash
626,/SHOW/RULE,RULE,SHOW,1057,919469d9b899719f7968389fff698d32,hash
627,/MOJIXD/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,MOJIXD,804,91a26d88bd7123762e55756dcaa1053e,hash
628,/MOJIXD/TAGCOMMISSIONAPPCONFIG,TAGCOMMISSIONAPPCONFIG,MOJIXD,807,920e17ca6a189aa301c634c2e4e7e0ab,hash
629,/MOJIXB/STOCK,STOCK,MOJIXB,692,92952726c67a860818e39eef69eb08d2,hash
630,/vizixEvent,vizixEvent,BEWI,0,92b922e333c82a48c70a442f34e3bc2b,hash
631,/IKEA/EPCISEVENT,EPCISEVENT,IKEA,578,92da8548327eff3108b5bd666d9bf700,hash
632,/MOJIXQA/ASSET,ASSET,MOJIXQA,860,92efba8bcce498d035f060d45259a164,hash
633,/FALACO/PRINTER,PRINTER,FALACO,413,9374de3afe824004cd754f19410a48eb,hash
634,/CENT/ITEMFINALSTATUS,ITEMFINALSTATUS,CENT,156,93d8ea9403444f2415bc209985014cfb,hash
635,/CENT/TRANSFERS,TRANSFERS,CENT,152,93f069d4922d0cf410e02e4e3e95c33a,hash
636,/FALA/FIXTURE,FIXTURE,FALA,314,940172854614c76e7fc769e75bc3e45e,hash
637,/FALABELLAPE/POECOMMANDANDCONTROL,POECOMMANDANDCONTROL,FALABELLAPE,380,942892a6fdef5565668fbf5b6ac1c2e6,hash
638,/CHIP/PART,PART,CHIP,226,944b698ccacaeb15833c3c2ce7cdf376,hash
639,/MOJIXC/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,MOJIXC,738,947684859a53821303b4f2b21ffb11cc,hash
640,/CENT/RETAILPRODUCT2ITEMMAPPING,RETAILPRODUCT2ITEMMAPPING,CENT,111,947ad0a03852c46ab16bd48159a07b51,hash
641,/vizixServices,vizixServices,BEWI,1,947b930a0ab40c360391a8c3f461693d,hash
642,/CSU/DD_SORTBY,DD_SORTBY,CSU,239,948649eb3df8704a98a85e5a9b077ad8,hash
643,/PE/CYCLECOUNTCONFIGURATION,CYCLECOUNTCONFIGURATION,PE,875,949512054641055a10cef454fe6c4ed3,hash
644,/CHIP/RETAILCONFIGURATION,RETAILCONFIGURATION,CHIP,193,94f80c079d6eb6fe0de6c68dbc3420a4,hash
645,/CELINE/ASSET,ASSET,CELINE,97,95028cf6b31c2e3e0973dc0897bd244d,hash
646,/TOSCA/BIZTRANSACTIONTYPE,BIZTRANSACTIONTYPE,TOSCA,1108,95317507b9fd1750c5b2038ced9ce243,hash
647,/IKEA/LOCATION,LOCATION,IKEA,568,957e81d99692fd40a8aa50e894fc68e9,hash
648,/CHIP/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,CHIP,216,9589a512276261860f04166159bc3496,hash
649,/MOJIXC/STARFLEXTAGIT,STARFLEXTAGIT,MOJIXC,758,95ba5723e7d104df5116cad9b84126a6,hash
650,/FALACO/DD_SORTBY,DD_SORTBY,FALACO,395,95c27c1867a4251f07f43d350f8f25b0,hash
651,/MOJIX/CONFIGURATIONTHING,CONFIGURATIONTHING,MOJIX,597,95c5875a720b97bffb502dd78c0222d0,hash
652,/FALA/SOHSTREAM,SOHSTREAM,FALA,299,95d98114b0c663c74246aefaa0877e7b,hash
653,/PERN/READERCONFIGURATION,READERCONFIGURATION,PERN,958,9652c1ed85559c088ecc868a7fa5fdc3,hash
654,/TOSCA/ITEMSTATUSESLIFECYCLE,ITEMSTATUSESLIFECYCLE,TOSCA,1127,9664b10225d674ff428fbeac9ee317b4,hash
655,/FALA/SETTINGEXTENDED,SETTINGEXTENDED,FALA,316,971254c9ffcd65f20b0e5e72f5cdfffb,hash
656,/FALACO/REFERENCELIST,REFERENCELIST,FALACO,414,973fca7a835430b30e76c7bfebb0431f,hash
657,/FALA/DD_SORTBY,DD_SORTBY,FALA,291,974949b75a2846a518cc0d372b9cf5d1,hash
658,/FALA/STOCK,STOCK,FALA,312,976ade4beb83df3244df44610fbeb890,hash
659,/FALABELLAPE/DD_SHELFSTATUS,DD_SHELFSTATUS,FALABELLAPE,342,97747fd084616bded892111b04fe1f99,hash
660,/MOJIXB/VIZIXEVENTFLAGS,VIZIXEVENTFLAGS,MOJIXB,700,9782188b93913b64f3480158cbc89337,hash
661,/FALABELLAPE/REFERENCELIST,REFERENCELIST,FALABELLAPE,362,97e9b6b9ae1f03262d40e3946ca0d09c,hash
662,/FALACO/SOH,SOH,FALACO,391,983e7b3d876340c8649cbc0e85fe96d8,hash
663,/PERN/DISCREPANCY,DISCREPANCY,PERN,947,986fd24be4392315065aa1212be5e67e,hash
664,/MOJIXD/LOCATION,LOCATION,MOJIXD,792,9893172b614a8c5760998bd55dd4b77c,hash
665,/FALACO/STOREATTRIBUTES,STOREATTRIBUTES,FALACO,392,994a4da24dde41f935399cb8f73e6275,hash
666,/SHOW/SALES,SALES,SHOW,1053,995aaab815e74ecea6274b00a50a0a3d,hash
667,/CENT/ASSET,ASSET,CENT,163,999c8d8c37d1ba8292b161183ea6d159,hash
668,/IKEA/ITEMSTATUSESLIFECYCLE,ITEMSTATUSESLIFECYCLE,IKEA,585,99b81c6edc4cfafda2d17b1ad9ec6f75,hash
669,/CELINE/STORE,STORE,CELINE,71,99ca5f8f393a1df74b74f9be4cebaf6d,hash
670,/PERN/SALES,SALES,PERN,976,99cb0ea2ca0b4d746879ac1de4729f58,hash
671,/CENT/DISCREPANCY,DISCREPANCY,CENT,118,9ab5f102b4766a489b875e04a147f36b,hash
672,/MOJIX/EPCISEVENT,EPCISEVENT,MOJIX,611,9b0115d84cb0417272156c73a6d87543,hash
673,/BEWI/DISCREPANCYRULES,DISCREPANCYRULES,BEWI,16,9b487417324f88933846e2db333dcf6d,hash
674,/CENT/130,130,CENT,172,9b9d958b683152baae15f4556ec5907e,hash
675,/CSU/LIGHTBUZZERCONFIG,LIGHTBUZZERCONFIG,CSU,251,9c961258b7fa8b2ae5b2fe091eebf5c8,hash
676,/CSU/RULE,RULE,CSU,263,9d2e8d2dcd9b65fc4d6d6f82691879f3,hash
677,/FALABELLAPE/DEFECT,DEFECT,FALABELLAPE,383,9d9998061133df6073d167df183f3e23,hash
678,/FALACO/ITEMFINALSTATUS,ITEMFINALSTATUS,FALACO,421,9dee3a7235f1da074ded539c5f128137,hash
679,/TOSCA/SALES,SALES,TOSCA,1113,9eb468668e38a2708feb5dbc7a65ec7a,hash
680,/FALABELLAPE/DISCREPANCYEXEC,DISCREPANCYEXEC,FALABELLAPE,346,9ebc25e623826ec4c647446e7a8f77a9,hash
681,/MOJIXD/ITEM,ITEM,MOJIXD,768,9ee35758416b7772bcbeab58cd1d837c,hash
682,/MOJIXD/DEPARTMENTZONEMAPPING,DEPARTMENTZONEMAPPING,MOJIXD,766,9ef8d2409c7bb93124013904a7155c69,hash
683,/FISIA/DEFECT,DEFECT,FISIA,539,9f0a4ab362be2fa3259076dbca24ab3f,hash
684,/MOJIXC/SALES,SALES,MOJIXC,743,9f8402ff3c4f5efb0ae9b137556db4c7,hash
685,/FALA/DAILYSTATS,DAILYSTATS,FALA,302,9fa79a97a137005013096cdb7f571fd6,hash
686,/PE/EPCISEVENT,EPCISEVENT,PE,887,9fbc2815ccde147c5efc64b68192b1c9,hash
687,/PERN/ITEM,ITEM,PERN,938,a0238e007c3cea94fb0e4be02df4fa7b,hash
688,/FISIA/DISCREPANCYLEVEL1,DISCREPANCYLEVEL1,FISIA,503,a02d56543f1153b0d000ad8c189c99fe,hash
